,lat,lon
86170,11.0018115,76.9628425
86171,,
86172,-28.8166236,24.991639
86174,9.0643305,7.4892974
86177,53.56218275,-2.5035897851072706
86178,53.5120412,-2.2434612
86180,25.3336984,51.2295295
86181,55.6171248,-2.8092155
86182,,
86184,6.4550575,3.3941795
86185,6.4550575,3.3941795
86187,50.7255794,-3.5269497
86189,-2.4833826,117.8902853
86190,51.456659,-0.9696512
86192,52.2434979,5.6343227
86195,11.5024338,17.7578122
86196,53.3498006,-6.2602964
86197,6.4550575,3.3941795
86198,50.74020055,-1.9537512539581008
86199,52.5310214,-1.2649062
86200,51.5073219,-0.1276474
86201,25.5091287,55.36190724872312
86202,,
86204,17.1750495,95.9999652
86205,53.4794892,-2.2451148
86206,6.4550575,3.3941795
86207,4.927456,-1.7490216
86208,53.4794892,-2.2451148
86214,1.4419683,38.4313975
86215,-1.950851,30.061507
86217,54.7023545,-3.2765753
86219,14.459898,121.0047458
86220,22.3511148,78.6677428
86221,53.3806626,-1.4702278
86223,-4.05052,39.667169
86228,39.4825323,-0.370468
86229,-7.977838399999999,110.36722565020224
86231,-23.038326,29.906665
86232,,
86233,-6.1753942,106.827183
86237,13.7524938,100.4935089
86238,28.6138954,77.2090057
86239,-6.1753942,106.827183
86242,,
86244,51.5073219,-0.1276474
86245,40.8466508,-73.8785937
86246,53.4794892,-2.2451148
86247,,
86248,39.9675569,-74.2270008
86250,53.46310955,-2.291386485054536
86252,38.3505995,-81.6332812
86255,5.7,7.733333
86256,39.6621648,-8.1353519
86257,53.8002163,-1.5405392
86258,52.4796992,-1.9026911
86260,,
86261,37.2608936,-85.4988548
86263,51.5073219,-0.1276474
86266,54.7023545,-3.2765753
86268,51.5073219,-0.1276474
86269,52.5310214,-1.2649062
86270,41.8933203,12.4829321
86272,53.4794892,-2.2451148
86273,6.8140077,3.9151668
86274,60.5000209,9.0999715
86276,53.3806626,-1.4702278
86279,47.1817585,19.5060937
86281,-0.06040135,34.200135009996295
86283,53.4794892,-2.2451148
86284,-2.4833826,117.8902853
86285,54.7023545,-3.2765753
86286,41.2558014,-73.0162786
86288,7.6232482,5.22274
86290,34.0536909,-118.242766
86292,55.678891,12.566493
86293,22.3511148,78.6677428
86294,53.7244746,-2.2042841
86298,13.7524938,100.4935089
86300,54.7023545,-3.2765753
86302,9.6000359,7.9999721
86303,22.3511148,78.6677428
86304,9.6000359,7.9999721
86305,34.2331373,-102.4107493
86306,19.0785451,72.878176
86307,5.6596441,-0.0096592
86310,9.6000359,7.9999721
86311,55.1314061,-2.072286650050725
86315,9.6000359,7.9999721
86316,4.7676576,7.0188527
86318,53.3498006,-6.2602964
86319,42.94487265,141.34322629122707
86321,22.3511148,78.6677428
86322,53.4794892,-2.2451148
86324,9.6000359,7.9999721
86328,21.0847678,105.79157403057675
86330,36.5748441,139.2394179
86335,12.0769936,75.25794141829783
86338,33.6938118,73.0651511
86339,-16.6875803,-151.0226265356991
86340,53.4794892,-2.2451148
86341,23.7644025,90.389015
86342,22.2793278,114.1628131
86343,40.4416941,-79.9900861
86344,2.2456918,32.896244
86345,59.9133301,10.7389701
86346,-6.8160837,39.2803583
86348,51.5073219,-0.1276474
86349,,
86350,11.0018115,76.9628425
86352,53.4794892,-2.2451148
86353,51.2918693,-0.7539836
86356,53.5527719,-1.4827755
86357,50.9025349,-1.404189
86360,,
86363,-6.8160837,39.2803583
86366,45.4641943,9.1896346
86367,50.2937876,2.7467106545376208
86368,52.865196,-7.9794599
86370,53.3068763,-6.224625093340977
86371,38.7872666,-77.44589662266645
86372,35.66841,139.7151971
86374,54.7023545,-3.2765753
86376,50.0874654,14.4212535
86377,6.4550575,3.3941795
86379,53.9825271,-1.3852499932684972
86380,52.865196,-7.9794599
86386,21.5810088,39.1653612
86388,,
86389,36.6242841,-4.4995448
86390,,
86392,-33.928992,18.417396
86393,,
86395,28.6517178,77.2219388
86397,54.92075415,-7.952385214651309
86398,53.4794892,-2.2451148
86400,54.596391,-5.9301829
86401,51.5073219,-0.1276474
86402,42.4415238,19.2621081
86404,-1.2895267,36.7500917
86405,5.8101532,0.0995242
86406,9.0643305,7.4892974
86407,6.4550575,3.3941795
86410,40.19399,-74.79772
86411,9.6000359,7.9999721
86412,9.0643305,7.4892974
86416,4.89321515,-1.7613803573636753
86417,10.3825318,7.8533226
86418,51.5073219,-0.1276474
86420,-29.116395,26.215496
86422,43.59047185,3.859513213201319
86423,54.7023545,-3.2765753
86424,43.0059455,-123.8925908
86425,9.0643305,7.4892974
86426,9.6000359,7.9999721
86427,8.0300284,-1.0800271
86428,52.4081812,-1.510477
86429,53.2214677,-6.6574093
86430,43.0059455,-123.8925908
86431,54.13453275,-1.498628491239545
86434,-25.7459277,28.1879101
86436,,
86437,53.46310955,-2.291386485054536
86440,30.3308401,71.247499
86442,51.5073219,-0.1276474
86444,53.4794892,-2.2451148
86446,41.3828939,2.1774322
86447,11.8948389,8.5364136
86450,53.4794892,-2.2451148
86451,6.4550575,3.3941795
86452,6.4550575,3.3941795
86453,52.0799838,4.3113461
86455,9.6000359,7.9999721
86456,8.4963657,4.5480484
86459,53.4794892,-2.2451148
86460,9.6000359,7.9999721
86461,53.9590555,-1.0815361
86463,6.4550575,3.3941795
86464,60.748852,10.7541214
86465,51.5073219,-0.1276474
86469,13.0836939,80.270186
86470,,
86471,-25.7459277,28.1879101
86472,9.6000359,7.9999721
86475,54.7023545,-3.2765753
86477,49.2630491,-123.115826
86478,7.0209686,5.0567477
86479,9.6000359,7.9999721
86480,6.2183136,6.9531842
86481,19.0785451,72.878176
86482,,
86483,,
86485,6.4550575,3.3941795
86486,9.6000359,7.9999721
86487,5.8101532,0.0995242
86488,-4.05052,39.667169
86489,51.456659,-0.9696512
86490,51.6001047,-3.3449362
86492,0.3177137,32.5813539
86493,9.0819688,7.392086615317872
86496,52.7965611,-0.6717947564067988
86497,44.648618,-63.5859487
86498,6.4550575,3.3941795
86500,19.0785451,72.878176
86501,6.4550575,3.3941795
86504,12.9767936,77.590082
86506,9.6000359,7.9999721
86508,52.5310214,-1.2649062
86509,,
86510,9.6000359,7.9999721
86511,13.8563088,100.6316937
86512,,
86513,53.4794892,-2.2451148
86514,34.2331373,-102.4107493
86515,51.5073219,-0.1276474
86516,12.6195981,80.1936497
86518,7.75832225,4.575044734945106
86519,1.357107,103.8194992
86520,42.3554334,-71.060511
86521,-34.9281805,138.5999312
86522,61.0666922,-107.991707
86523,9.6000359,7.9999721
86524,4.7676576,7.0188527
86525,6.4550575,3.3941795
86527,49.90225,21.256139
86532,9.6000359,7.9999721
86533,53.3409714,-3.0500916
86534,52.5310214,-1.2649062
86535,51.5073219,-0.1276474
86537,34.2331373,-102.4107493
86539,53.3498006,-6.2602964
86540,18.1850507,-77.3947693
86541,36.7014631,-118.755997
86542,52.5310214,-1.2649062
86543,6.4550575,3.3941795
86544,53.4794892,-2.2451148
86546,52.5310214,-1.2649062
86547,9.6000359,7.9999721
86549,6.4550575,3.3941795
86551,5.0322447,7.924791
86552,-1.30325275,36.82636768555869
86553,51.5223086,-0.5699049
86554,53.4794892,-2.2451148
86555,0.3177137,32.5813539
86557,-1.3556484,36.7611963
86558,42.4461322,-87.8328505
86559,34.2331373,-102.4107493
86560,6.4550575,3.3941795
86561,6.4550575,3.3941795
86562,5.5079213,5.7571201
86563,-1.30325275,36.82636768555869
86564,6.4550575,3.3941795
86567,9.6000359,7.9999721
86568,11.8948389,8.5364136
86569,51.5376296,-3.4416549
86570,54.7023545,-3.2765753
86571,6.4550575,3.3941795
86572,9.9175125,8.8979401
86573,34.4420602,117.5295201
86575,50.6188078,3.075389
86576,9.0643305,7.4892974
86577,,
86578,6.4550575,3.3941795
86579,52.19758465,0.1391537373687439
86580,10.6228284,10.0287754
86581,-1.30325275,36.82636768555869
86586,51.507865,-0.1245597
86588,,
86591,39.7837304,-100.445882
86592,30.8124247,34.8594762
86593,,
86594,6.4550575,3.3941795
86595,40.4167047,-3.7035825
86596,9.6000359,7.9999721
86597,1.4419683,38.4313975
86598,9.6000359,7.9999721
86600,11.5024338,17.7578122
86601,53.444573,-2.3215052
86602,46.9476539,-55.541216206900216
86603,9.6000359,7.9999721
86607,13.9326093,75.574978
86608,9.6000359,7.9999721
86609,53.4794892,-2.2451148
86611,50.4500336,30.5241361
86612,,
86616,0.3177137,32.5813539
86618,52.5310214,-1.2649062
86619,51.8995685,-2.0711559
86620,53.4794892,-2.2451148
86621,12.9767936,77.590082
86622,,
86623,52.9559076,-1.1557387
86624,52.5310214,-1.2649062
86625,,
86628,53.4960455,-2.5171495
86631,13.7524938,100.4935089
86633,50.8801244,-1.8752368
86634,44.9772995,-93.2654692
86635,12.9767936,77.590082
86636,5.8101532,0.0995242
86637,52.3727598,4.8936041
86638,52.6362,-1.1331969
86640,,
86641,42.2625621,-71.8018877
86642,6.4550575,3.3941795
86643,19.0785451,72.878176
86646,52.7589402,-1.9362042
86647,54.7023545,-3.2765753
86648,53.7974185,-1.5437941
86649,10.9094334,78.3665347
86650,52.3106138,-0.8659129831915817
86651,48.118146,-123.430741
86652,51.5073219,-0.1276474
86653,0.3177137,32.5813539
86655,42.2681569,-83.7312291
86656,43.6534817,-79.3839347
86659,35.198297,-80.793806
86664,53.4308358,-2.9609095414165294
86666,9.6000359,7.9999721
86667,-1.30325275,36.82636768555869
86668,17.360589,78.4740613
86669,57.1482429,-2.0928095
86672,10.3528744,76.5120396
86673,6.4550575,3.3941795
86674,,
86675,43.6534817,-79.3839347
86676,43.074761,-89.3837613
86678,22.5414185,88.35769124388872
86679,51.3813864,-2.3596963
86680,,
86684,53.46310955,-2.291386485054536
86685,54.596391,-5.9301829
86686,29.0,76.0
86687,8.9160133,27.6723077
86689,53.4794892,-2.2451148
86694,6.4550575,3.3941795
86696,40.3270127,-86.1746933
86697,52.4081812,-1.510477
86698,53.4794892,-2.2451148
86699,51.5432402,-0.0493621
86702,51.5073219,-0.1276474
86703,,
86705,7.3777462,3.8972497
86706,53.2141028,-2.471770086071205
86707,,
86709,-8.8016122,115.2239813
86710,50.64213335,5.567807937727876
86711,0.3177137,32.5813539
86713,25.3336984,51.2295295
86715,53.4794892,-2.2451148
86716,1.5333554,32.2166578
86718,51.51093255,-0.1183814766700741
86719,6.44457995,3.4023670489956066
86721,18.4472709,77.894145
86722,42.9469688,-85.0713945
86724,51.1371483,0.2673446
86725,-30.3812807,117.3451678
86726,36.1285933,-5.3474761
86727,6.7168741,-1.6356218
86732,52.5310214,-1.2649062
86733,51.0,10.0
86734,-6.808352,39.2273417
86735,50.7322257,-1.1590948
86736,10.7226226,-10.7083587
86738,44.9947369,-85.1133189
86740,54.596391,-5.9301829
86741,51.5073219,-0.1276474
86744,6.104821,-0.01483
86745,53.3498006,-6.2602964
86747,50.9025349,-1.404189
86748,53.2302278,-6.1241807
86749,52.9534193,-1.1496461
86752,51.5073219,-0.1276474
86753,26.2540493,29.2675469
86754,50.4652392,-3.5211361
86755,12.9767936,77.590082
86757,54.0871383,-0.1964511
86761,53.9087056,-9.298304863654256
86762,22.3511148,78.6677428
86765,-7.3032412,110.0044145
86766,-8.8212451,115.1957674
86768,52.6780419,-2.4514273
86770,34.2331373,-102.4107493
86771,54.447864,-1.317728904918189
86773,37.6405558,-119.0150857
86774,52.2928116,-3.73893
86778,,
86779,8.0300284,-1.0800271
86783,1.5333554,32.2166578
86786,-1.30325275,36.82636768555869
86787,40.3446332,-78.0281185
86789,1.4419683,38.4313975
86792,53.7974185,-1.5437941
86793,-32.2171831,26.6386401
86795,51.5073219,-0.1276474
86798,40.7127281,-74.0060152
86801,,
86802,34.2331373,-102.4107493
86804,19.0785451,72.878176
86808,4.5693754,102.2656823
86810,,
86812,13.0836939,80.270186
86813,17.360589,78.4740613
86814,,
86815,,
86817,,
86820,52.4573994,4.594314719785293
86821,5.5571096,-0.2012376
86823,,
86824,8.0300284,-1.0800271
86826,52.865196,-7.9794599
86827,,
86828,52.2928116,-3.73893
86831,9.6000359,7.9999721
86832,40.4416941,-79.9900861
86834,52.5310214,-1.2649062
86835,9.9175125,8.8979401
86836,52.5310214,-1.2649062
86837,,
86839,-17.831773,31.045686
86841,54.7023545,-3.2765753
86842,,
86844,9.0643305,7.4892974
86845,40.0757384,-74.4041622
86846,51.4680988,-0.0666715
86847,51.0411656,-4.2315065
86848,-29.861825,31.009909
86849,,
86850,54.7023545,-3.2765753
86851,53.4616583,-2.292451
86852,51.5073219,-0.1276474
86853,17.360589,78.4740613
86856,6.4550575,3.3941795
86857,8.0300284,-1.0800271
86858,52.1927803,-1.70634
86859,-26.205,28.049722
86860,10.7466905,-61.0840075
86861,51.5073219,-0.1276474
86864,36.7014631,-118.755997
86866,,
86868,,
86869,8.0300284,-1.0800271
86870,7.378138,3.87972
86871,0.3177137,32.5813539
86872,,
86874,,
86876,9.6000359,7.9999721
86877,51.5073219,-0.1276474
86878,11.0018115,76.9628425
86880,53.3498006,-6.2602964
86881,52.5310214,-1.2649062
86882,,
86883,28.6711527,77.4120356
86885,,
86886,,
86887,32.3293809,-83.1137366
86888,-1.30325275,36.82636768555869
86889,51.5073219,-0.1276474
86891,43.0059455,-123.8925908
86892,40.7520097,-80.3192295
86894,51.5073219,-0.1276474
86896,15.3004543,74.0855134
86897,53.3513646,-6.2504739
86898,51.4587621,-2.1159032
86899,38.8950368,-77.0365427
86901,-33.928992,18.417396
86905,52.5310214,-1.2649062
86907,-21.16636,27.502515
86908,39.7837304,-100.445882
86911,54.596391,-5.9301829
86912,52.6519973,-0.4804579
86913,-15.4164124,28.2824793
86914,9.6000359,7.9999721
86915,35.7730076,-86.2820081
86917,1.357107,103.8194992
86920,7.393848,5.263265
86922,1.4565802,103.7625554
86923,-1.30325275,36.82636768555869
86925,33.683073949999994,-117.94479783055463
86926,,
86927,,
86929,-1.5086493,36.9303404
86931,5.6864962,-0.1677052
86932,9.0643305,7.4892974
86935,5.5273061,6.1784167
86937,,
86938,43.0960967,-87.9694332
86939,22.3511148,78.6677428
86941,52.865196,-7.9794599
86942,-33.928992,18.417396
86943,0.34624635,32.6487250596868
86944,52.5310214,-1.2649062
86945,-26.9679814,-52.3593546
86946,22.3511148,78.6677428
86947,10.38301,11.206567
86949,53.5415797,-2.1147831
86950,-33.928992,18.417396
86951,6.7139918,-1.4665782
86953,1.4419683,38.4313975
86955,8.8367891,4.6688487
86959,52.4877341,-0.7032713
86960,53.4794892,-2.2451148
86961,52.8246942,-2.0074546723348115
86962,54.596391,-5.9301829
86965,52.5310214,-1.2649062
86966,34.4420602,117.5295201
86967,53.2531977,-3.9750615
86969,37.559992,126.9753555769938
86970,-26.0964372,28.2336325
86973,-36.852095,174.7631803
86974,5.4540953,7.5153071
86976,23.7644025,90.389015
86979,55.0504857,-6.9505134
86981,49.5532646,2.9392577
86984,52.7965611,-0.6717947564067988
86985,-6.1761924,106.6382161
86986,0.3177137,32.5813539
86987,,
86991,12.9767936,77.590082
86993,52.2507149,-7.7773977
86994,45.022172,4.3221548
86995,51.6553875,-0.3957425
86997,,
86999,51.4143513,-0.7449925
87000,8.8879509,76.5955013
87002,,
87005,25.4930232,75.7841957
87006,24.5508121,91.7110348
87008,54.7023545,-3.2765753
87010,13.8162188,100.5601063
87011,39.9622601,-83.0007065
87012,36.1672559,-115.148516
87013,52.91858525,-7.358394594701254
87014,52.4081812,-1.510477
87015,44.39356085,8.678651492585516
87017,51.5073219,-0.1276474
87019,7.3777462,3.8972497
87021,5.5571096,-0.2012376
87022,22.3511148,78.6677428
87023,52.7723859,-1.2077985
87024,51.4538022,-2.5972985
87026,6.4550575,3.3941795
87028,52.2471518,0.7114562
87030,-0.4180848,30.57373737754805
87031,53.4794892,-2.2451148
87037,18.1850507,-77.3947693
87040,12.9767936,77.590082
87041,23.7644025,90.389015
87042,43.6534817,-79.3839347
87043,52.865196,-7.9794599
87044,53.6834599,23.8342648
87045,52.6285694,1.2923049
87046,53.4794892,-2.2451148
87047,53.4794892,-2.2451148
87048,,
87051,48.8588897,2.3200410217200766
87052,,
87053,22.3700604,114.11999
87054,51.5073219,-0.1276474
87055,-1.30325275,36.82636768555869
87056,6.4550575,3.3941795
87058,-14.8009238,24.7985663
87061,50.5430958,-126.20825956098253
87063,41.731246,-87.7309534
87066,,
87067,2.94799145,31.125645307658072
87069,63.6820113,22.7123784
87070,53.4794892,-2.2451148
87072,51.5073219,-0.1276474
87074,31.2638905,-98.5456116
87075,-1.30325275,36.82636768555869
87076,28.1083929,84.0917139
87077,52.5310214,-1.2649062
87078,-20.2759451,57.5703566
87081,39.7837304,-100.445882
87082,-31.9455998,27.61676194401812
87084,10.7758439,106.7017555
87086,,
87087,54.7023545,-3.2765753
87091,53.4794892,-2.2451148
87092,9.0643305,7.4892974
87095,42.6384261,12.674297
87096,43.5614105,-79.7027166
87097,55.9391687,-3.4079986
87098,52.9534193,-1.1496461
87099,53.3899497,-2.5943178
87102,12.3252362,9.5103296
87103,14.3601126,100.5772104
87105,52.5310214,-1.2649062
87106,-1.30325275,36.82636768555869
87108,,
87109,53.4794892,-2.2451148
87114,19.1943294,72.9701779
87116,0.3177137,32.5813539
87119,-6.203624,106.86457858984426
87120,52.5810652,-1.1302692
87123,10.33104495,76.21497041861484
87124,41.8933203,12.4829321
87125,49.6980743,-123.1558612
87126,,
87127,-28.8166236,24.991639
87128,53.5120412,-2.2434612
87129,-31.9558964,115.8605801
87131,,
87132,-4.045215,39.7102178
87133,34.2331373,-102.4107493
87134,49.2608724,-123.113952
87135,52.5050033,-1.964396123331272
87136,,
87137,-18.4554963,29.7468414
87139,53.3498006,-6.2602964
87140,,
87141,5.5571096,-0.2012376
87143,55.670249,10.3333283
87144,9.6000359,7.9999721
87145,,
87146,,
87147,51.5605692,-0.0740582
87149,28.6517178,77.2219388
87151,53.1908873,-2.8908955
87152,34.4420602,117.5295201
87153,40.9699889,-77.7278831
87154,,
87155,54.9738474,-1.6131572
87156,41.3888,2.16689
87158,23.7644025,90.389015
87159,51.3351685,7.263208981268768
87162,,
87163,,
87165,31.5656822,74.3141829
87168,53.8611703,-2.5650887919475496
87169,13.7524938,100.4935089
87170,9.6000359,7.9999721
87171,9.6000359,7.9999721
87172,10.8219673,78.6830614
87173,12.9767936,77.590082
87174,51.5073219,-0.1276474
87175,53.7974185,-1.5437941
87176,40.89761,14.190528
87178,5.6596441,-0.0096592
87179,6.4550575,3.3941795
87181,-17.831773,31.045686
87184,39.7837304,-100.445882
87186,-26.205,28.049722
87187,13.8250489,-60.975036
87188,-29.861825,31.009909
87191,,
87193,-26.205,28.049722
87194,9.6000359,7.9999721
87195,,
87196,,
87197,9.6000359,7.9999721
87198,-33.928992,18.417396
87199,-20.1560599,28.5887063
87200,54.02113025,-8.012215359835116
87201,-23.2335499,17.3231107
87202,5.6596441,-0.0096592
87203,,
87204,8.7365073,76.7033782
87206,51.5073219,-0.1276474
87209,24.4055161,84.62912135104895
87210,56.3333331,-3.0000001
87211,52.3727598,4.8936041
87212,53.4794892,-2.2451148
87215,,
87216,,
87217,59.6749712,14.5208584
87218,52.5310214,-1.2649062
87221,52.5310214,-1.2649062
87223,-1.30325275,36.82636768555869
87225,2.0349312,45.3419183
87228,55.1598408,61.4025547
87229,-6.1753942,106.827183
87230,-1.2422413,-78.6287594
87231,43.6211955,-84.6824346
87232,1.5067604,103.512715
87233,,
87239,52.5310214,-1.2649062
87241,53.2602539,-2.5145104
87242,,
87245,53.4794892,-2.2451148
87247,52.0406502,-0.7594092
87251,54.6778816,-5.9249199
87252,51.5073219,-0.1276474
87253,10.3825318,7.8533226
87254,9.0643305,7.4892974
87255,52.7965611,-0.6717947564067988
87256,,
87258,6.6126598,0.4688932
87259,53.7854316,-1.5070045132409349
87260,,
87261,,
87262,43.1785139,-80.6984187
87263,53.3337565,-1.5117752619747895
87264,,
87267,-4.05052,39.667169
87268,,
87269,,
87270,54.7023545,-3.2765753
87271,53.1908873,-2.8908955
87272,35.2953287,51.7269695
87273,5.5079213,5.7571201
87274,54.7023545,-3.2765753
87277,53.3498006,-6.2602964
87278,-29.861825,31.009909
87280,54.7023545,-3.2765753
87281,9.9175125,8.8979401
87284,6.4550575,3.3941795
87285,-6.8160837,39.2803583
87286,9.6000359,7.9999721
87288,27.7567667,-81.4639835
87289,0.3177137,32.5813539
87290,52.5310214,-1.2649062
87291,5.7499721,-9.3658524
87292,,
87293,9.6000359,7.9999721
87295,10.7860267,79.1381497
87296,-23.6475942,-46.5101346
87297,33.2588817,-86.8295337
87299,51.5073219,-0.1276474
87300,41.7402418,-111.811555
87302,53.4794892,-2.2451148
87306,,
87307,36.179167,-80.3353022
87308,54.73141115,-1.7919813357694694
87309,39.6262264,19.9036023
87310,6.6876322,-1.6231452
87311,-33.928992,18.417396
87313,51.5073219,-0.1276474
87314,23.6253323,90.4754555234135
87315,13.0836939,80.270186
87316,,
87317,52.23433665,-0.9028072768185827
87318,6.4550575,3.3941795
87320,40.8206236,-73.2193413
87321,48.2432261,16.3757031
87322,47.5025094,19.0310677
87324,-1.30325275,36.82636768555869
87326,-1.30325275,36.82636768555869
87328,34.0536909,-118.242766
87331,38.7311123,-95.2414104
87332,5.6596441,-0.0096592
87333,9.9175125,8.8979401
87334,6.6985605,-1.6233086
87335,8.0300284,-1.0800271
87336,9.6000359,7.9999721
87338,,
87339,,
87340,5.7980928,0.0051816
87342,8.648213349999999,6.708513788663751
